fecha,precio,apertura,maximo,minimo,ratiocorriente,capitaltotal,rotacioncxc,rotacioninventario,rotacioncxp,deudaneta,retornoactivos,retornocapital,margenbeneficio,deudacapitalsocial,valorempresa,ratiopagodividendo,ratiocoberturadividendo,smavg,rsi,macd,sig,dif,oro,plata,cobre,divisa
2018-01-15 00:00:00,49.9,49.89,49.9,49.89,2.73,6189.4,8.97,3.18,5.38,4890.35,5.56,7.1,-8.59,79.03,43517.62,40.06,2.72,3015,79.65,1.74,1.56,0.18,1339.99,17.355,3.2193,3.2105
2018-01-16 00:00:00,49.5,49.2,49.79,49.2,2.73,6192.07,8.97,3.18,5.38,4889.59,5.58,7.12,-8.13,78.99,43208.41,40.18,2.71,2610,73.83,1.67,1.59,0.09,1338.41,17.193,3.2195,3.2092
2018-01-17 00:00:00,50,49.88,50,49.88,2.73,6194.73,8.97,3.18,5.39,4888.82,5.59,7.13,-7.68,78.94,43594.92,40.31,2.71,2350,76.18,1.64,1.6,0.05,1326.84,17.001,3.189,3.2096
2018-01-18 00:00:00,49.58,49.62,49.7,49.58,2.73,6197.4,8.97,3.18,5.4,4888.06,5.6,7.14,-7.22,78.9,43270.25,40.43,2.7,2346,70.47,1.56,1.59,-0.03,1327.03,16.957,3.199,3.2138
2018-01-19 00:00:00,50.15,50.15,50.15,50.15,2.73,6200.07,8.97,3.18,5.4,4887.3,5.61,7.16,-6.77,78.85,43710.88,40.55,2.69,2206,73.38,1.53,1.58,-0.05,1331.84,17.0215,3.1875,3.2151
2018-01-20 00:00:00,49.91,49.92,49.92,49.9,2.74,6202.73,8.97,3.18,5.41,4886.53,5.62,7.17,-6.31,78.81,43710.88,40.68,2.68,2234.25,70.57,1.5,1.57,-0.07,1332.5334,17.0203,3.1912,3.2142
2018-01-21 00:00:00,49.67,49.69,49.69,49.64,2.74,6205.4,8.97,3.19,5.41,4885.77,5.63,7.18,-5.86,78.76,43710.88,40.8,2.67,2262.5,67.76,1.47,1.56,-0.09,1333.2267,17.0192,3.1948,3.2134
2018-01-22 00:00:00,49.42,49.47,49.47,49.39,2.74,6208.07,8.97,3.19,5.42,4885.01,5.64,7.2,-5.4,78.72,43710.88,40.92,2.66,2290.75,64.95,1.44,1.55,-0.11,1333.92,17.018,3.1985,3.2125
2018-01-23 00:00:00,49.18,49.24,49.24,49.14,2.74,6210.73,8.97,3.19,5.43,4884.24,5.66,7.21,-4.95,78.67,42961.04,41.04,2.65,2319,62.14,1.41,1.55,-0.13,1341.21,17.0515,3.111,3.2182
2018-01-24 00:00:00,49.74,49.78,49.78,49.72,2.74,6213.4,8.97,3.19,5.43,4883.48,5.67,7.22,-4.49,78.63,42961.04,41.17,2.64,2336,65.17,1.4,1.53,-0.13,1358.46,17.5539,3.2285,3.2115
2018-01-25 00:00:00,50.3,50.32,50.32,50.3,2.74,6216.07,8.97,3.19,5.44,4882.72,5.68,7.23,-4.04,78.58,43826.83,41.29,2.63,2353,68.2,1.39,1.51,-0.12,1348.26,17.2985,3.2165,3.215
2018-01-26 00:00:00,50.6,50.67,50.67,50.6,2.74,6218.73,8.97,3.19,5.45,4881.95,5.69,7.25,-3.58,78.54,44058.74,41.41,2.62,2111,69.6,1.38,1.49,-0.11,1349.12,17.4068,3.199,3.2138
2018-01-27 00:00:00,50.37,50.57,50.57,50.37,2.74,6221.4,8.97,3.19,5.45,4881.19,5.7,7.26,-3.13,78.49,43880.95,41.53,2.61,2084.33,67.32,1.36,1.48,-0.12,1346.1901,17.3267,3.1973,3.214
2018-01-28 00:00:00,50.14,50.46,50.46,50.14,2.74,6224.07,8.97,3.19,5.46,4880.43,5.71,7.27,-2.67,78.45,43703.15,41.66,2.6,2057.67,65.03,1.33,1.46,-0.13,1343.2601,17.2466,3.1957,3.2142
2018-01-29 00:00:00,49.91,50.36,50.36,49.91,2.75,6226.73,8.97,3.19,5.47,4879.66,5.72,7.29,-2.21,78.4,43525.35,41.78,2.59,2031,62.75,1.3,1.45,-0.15,1340.33,17.1665,3.194,3.2144
2018-01-30 00:00:00,48.34,48.58,48.58,48.34,2.75,6229.4,8.97,3.19,5.47,4878.9,5.74,7.3,-1.76,78.36,42311.7,41.9,2.58,1914,50.55,1.1,1.38,-0.28,1338.59,17.1415,3.1995,3.2155
2018-01-31 00:00:00,48.52,48.52,48.6,48.44,2.75,6232.07,8.97,3.19,5.48,4878.14,5.75,7.31,-1.3,78.31,42450.84,42.03,2.58,3046,51.71,0.95,1.29,-0.35,1345.14,17.3455,3.2065,3.216
2018-02-01 00:00:00,49.02,49.07,49.1,49.02,2.75,6234.73,8.97,3.19,5.49,4877.37,5.76,7.33,-0.85,78.26,42837.36,42.15,2.57,2568,54.87,0.86,1.21,-0.35,1348.79,17.238,3.22,3.211
2018-02-02 00:00:00,48,48.27,48.27,47.5,2.75,6237.4,8.97,3.19,5.49,4876.61,5.77,7.34,-0.39,78.22,42048.87,42.27,2.56,2942,47.96,0.69,1.1,-0.41,1333.39,16.591,3.198,3.2181
2018-02-03 00:00:00,47.76,48.13,48.26,47.42,2.75,6240.07,8.97,3.2,5.5,4875.85,5.78,7.35,0.06,78.17,41860.32,42.39,2.55,2892.33,46.55,0.63,1.06,-0.44,1335.4833,16.6393,3.2092,3.2244
2018-02-04 00:00:00,47.51,47.99,48.26,47.35,2.75,6242.73,8.97,3.2,5.5,4875.08,5.79,7.36,0.52,78.13,41671.77,42.52,2.54,2842.67,45.14,0.56,1.02,-0.46,1337.5767,16.6877,3.2203,3.2307
2018-02-05 00:00:00,47.27,47.85,48.25,47.27,2.75,6245.4,8.97,3.2,5.51,4874.32,5.8,7.38,0.97,78.08,41483.21,42.64,2.53,2793,43.72,0.5,0.98,-0.49,1339.67,16.736,3.2315,3.237
2018-02-06 00:00:00,48.07,47.55,48.07,47.02,2.75,6248.07,8.97,3.2,5.52,4873.56,5.81,7.39,1.43,78.04,42101.61,42.76,2.52,3028,49.04,0.4,0.87,-0.46,1324.16,16.6443,3.2,3.2428
2018-02-07 00:00:00,47.51,47.51,47.51,47.27,2.75,6250.73,8.97,3.2,5.52,4872.79,5.83,7.4,1.88,77.99,41668.73,42.88,2.51,3155,45.78,0.28,0.75,-0.47,1318.39,16.3717,3.098,3.2498
2018-02-08 00:00:00,45.63,47,47,45.5,2.76,6253.4,8.97,3.2,5.53,4872.03,5.84,7.42,2.34,77.95,40215.49,43.01,2.5,3204,36.91,0.03,0.61,-0.58,1318.76,16.4212,3.092,3.267
2018-02-09 00:00:00,46.65,46.26,46.65,45.48,2.76,6256.07,8.97,3.2,5.54,4871.27,5.85,7.43,2.8,77.9,41003.95,43.13,2.49,3629,43.33,-0.08,0.47,-0.55,1316.65,16.365,3.0435,3.2742
2018-02-10 00:00:00,46.69,46.44,46.74,45.91,2.76,6258.73,8.97,3.2,5.54,4870.5,5.86,7.44,3.25,77.86,41037.45,43.25,2.48,3752,43.59,-0.11,0.43,-0.54,1318.6667,16.4255,3.0612,3.2721
2018-02-11 00:00:00,46.74,46.62,46.84,46.35,2.76,6261.4,8.97,3.2,5.55,4869.74,5.87,7.46,3.71,77.81,41070.94,43.38,2.47,3875,43.85,-0.14,0.38,-0.52,1320.6833,16.486,3.0788,3.2701
2018-02-12 00:00:00,46.78,46.8,46.93,46.78,2.76,6264.07,8.97,3.2,5.56,4868.98,5.88,7.47,4.16,77.77,41104.44,43.5,2.46,3998,44.11,-0.16,0.34,-0.5,1322.7,16.5465,3.0965,3.268
2018-02-13 00:00:00,48.22,47.6,48.22,47.6,2.76,6266.73,8.97,3.2,5.56,4868.21,5.89,7.48,4.62,77.72,42217.56,43.62,2.46,4041,51.99,-0.11,0.25,-0.36,1329.55,16.5818,3.1715,3.2738
2018-02-14 00:00:00,51,48.3,51.01,48.3,2.76,6269.4,8.97,3.2,5.57,4867.45,5.91,7.49,5.07,77.68,44366.5,43.74,2.45,4472,62.88,0.16,0.23,-0.07,1350.73,16.8595,3.245,3.2615
2018-02-15 00:00:00,50.52,51.1,51.4,50.45,2.76,6272.07,8.97,3.2,5.58,4866.69,5.92,7.51,5.53,77.63,43995.46,43.87,2.44,4499,60.34,0.33,0.25,0.08,1353.67,16.8685,3.2545,3.246
2018-02-16 00:00:00,50.66,50.61,51.1,50.47,2.76,6274.73,8.97,3.21,5.58,4865.92,5.93,7.52,5.98,77.59,44103.68,43.99,2.43,4796,60.83,0.47,0.29,0.17,1346.96,16.6448,3.258,3.2505
2018-02-17 00:00:00,50.59,50.56,51.06,50.44,2.77,6277.4,8.97,3.21,5.59,4865.16,5.94,7.53,6.44,77.54,44103.68,44.11,2.42,4788.75,60.41,0.49,0.31,0.18,1346.7934,16.6547,3.2439,3.2492
2018-02-18 00:00:00,50.51,50.51,51.03,50.42,2.77,6280.07,8.97,3.21,5.59,4864.4,5.95,7.55,6.89,77.5,44103.68,44.23,2.41,4781.5,59.98,0.51,0.32,0.19,1346.6267,16.6646,3.2297,3.2478
2018-02-19 00:00:00,50.44,50.45,50.99,50.39,2.77,6282.73,8.97,3.21,5.6,4863.63,5.96,7.56,7.35,77.45,44103.68,44.36,2.4,4774.25,59.55,0.53,0.33,0.19,1346.46,16.6745,3.2156,3.2465
2018-02-20 00:00:00,50.36,50.4,50.96,50.36,2.77,6285.4,8.97,3.21,5.61,4862.87,5.97,7.57,7.8,77.41,43871.78,44.48,2.39,4767,59.12,0.55,0.35,0.2,1329.19,16.4509,3.2015,3.2506
2018-02-21 00:00:00,50.85,50.4,50.89,50.4,2.77,6288.07,8.96,3.21,5.61,4862.11,5.99,7.59,8.26,77.36,44250.55,44.6,2.38,5734,61.05,0.64,0.4,0.24,1324.63,16.51,3.226,3.2537
2018-02-22 00:00:00,50.65,50.3,50.65,50.3,2.77,6290.73,8.96,3.21,5.62,4861.34,6,7.6,8.72,77.32,44095.95,44.73,2.37,5146,59.81,0.69,0.46,0.23,1332.05,16.6095,3.2505,3.2472
2018-02-23 00:00:00,52,50.8,52,50.8,2.77,6293.4,8.96,3.21,5.63,4860.58,6.01,7.61,9.17,77.27,45139.5,44.85,2.36,5721,64.98,0.83,0.54,0.3,1328.71,16.5327,3.223,3.2493
2018-02-24 00:00:00,52.43,51.35,52.54,51.35,2.77,6296.07,8.96,3.21,5.63,4859.82,6.02,7.62,9.63,77.23,45474.47,44.97,2.35,5617.33,66.36,0.9,0.57,0.33,1330.3667,16.5751,3.2192,3.249
2018-02-25 00:00:00,52.87,51.9,53.07,51.9,2.77,6298.73,8.96,3.21,5.64,4859.05,6.03,7.64,10.08,77.18,45809.44,45.09,2.34,5513.67,67.73,0.97,0.6,0.37,1332.0234,16.6176,3.2153,3.2488
2018-02-26 00:00:00,53.3,52.45,53.61,52.45,2.78,6301.4,8.96,3.21,5.65,4858.29,6.04,7.65,10.54,77.13,46144.4,45.22,2.34,5410,69.1,1.04,0.64,0.4,1333.68,16.66,3.2115,3.2485
2018-02-27 00:00:00,53.68,53.38,53.68,53.1,2.78,6304.07,8.96,3.21,5.65,4857.53,6.05,7.66,10.99,77.09,46438.14,45.34,2.33,5785,70.21,1.22,0.75,0.46,1318.36,16.4281,3.1865,3.2515
2018-02-28 00:00:00,52.95,53,53,52.9,2.78,6306.73,8.96,3.21,5.66,4856.76,6.07,7.68,11.45,77.04,45873.85,45.46,2.32,5526,65.37,1.28,0.86,0.43,1318.31,16.415,3.1325,3.2663
2018-03-01 00:00:00,52.88,52.98,52.98,52.47,2.78,6309.4,8.96,3.21,5.66,4856,6.08,7.69,11.9,77,45875.36,45.58,2.31,5670.5,64.88,1.3,0.9,0.39,1317.03,16.466,3.123,3.2612
2018-03-02 00:00:00,52.8,52.95,52.95,52.03,2.78,6312.07,8.96,3.22,5.67,4855.24,6.09,7.7,12.36,76.95,45759.4,45.71,2.3,5815,64.39,1.31,0.95,0.36,1322.75,16.523,3.1245,3.2565
2018-03-03 00:00:00,52.96,52.73,53.13,52.12,2.78,6314.73,8.96,3.22,5.68,4854.47,6.1,7.72,12.81,76.91,45885.66,45.83,2.29,5782.67,64.99,1.33,0.98,0.35,1321.87,16.4912,3.1257,3.2545
2018-03-04 00:00:00,53.13,52.52,53.32,52.21,2.78,6317.4,8.96,3.22,5.68,4853.71,6.11,7.73,13.27,76.86,46011.93,45.95,2.28,5750.33,65.58,1.34,1,0.34,1320.99,16.4593,3.1268,3.2526
2018-03-05 00:00:00,53.29,52.3,53.5,52.3,2.78,6320.07,8.96,3.22,5.69,4852.95,6.12,7.74,13.73,76.82,46138.19,46.08,2.27,5718,66.18,1.36,1.03,0.32,1320.11,16.4275,3.128,3.2506
2018-03-06 00:00:00,54.6,54.7,55.01,54.6,2.78,6322.73,8.96,3.22,5.7,4852.18,6.13,7.76,14.18,76.77,47150.86,46.2,2.26,5608,70.45,1.48,1.12,0.36,1334.56,16.7615,3.159,3.251
2018-03-07 00:00:00,54.66,54.66,54.66,54.66,2.79,6325.4,8.96,3.22,5.7,4851.42,6.15,7.77,14.64,76.73,47197.23,46.32,2.25,5257,70.63,1.56,1.21,0.36,1325.57,16.501,3.136,3.2538
2018-03-08 00:00:00,53.98,54.05,54.05,53.74,2.79,6328.07,8.96,3.22,5.71,4850.66,6.16,7.78,15.09,76.68,46671.58,46.44,2.24,5641,65.67,1.56,1.28,0.28,1321.99,16.496,3.079,3.258
2018-03-09 00:00:00,54.68,54.68,54.68,54.68,2.79,6330.73,8.96,3.22,5.72,4849.89,6.17,7.79,15.55,76.64,47212.7,46.57,2.23,5608,68.15,1.59,1.34,0.25,1323.93,16.5886,3.136,3.2583
2018-03-10 00:00:00,54.53,54.48,54.53,54.48,2.79,6333.4,8.96,3.22,5.72,4849.13,6.18,7.81,16,76.59,47094.16,46.69,2.22,5608.33,67.05,1.58,1.36,0.23,1323.6533,16.5705,3.132,3.2589
2018-03-11 00:00:00,54.37,54.29,54.37,54.28,2.79,6336.07,8.96,3.22,5.73,4848.37,6.19,7.82,16.46,76.55,46975.63,46.81,2.21,5608.67,65.94,1.57,1.37,0.2,1323.3766,16.5525,3.128,3.2594
2018-03-12 00:00:00,54.22,54.09,54.22,54.08,2.79,6338.73,8.96,3.22,5.74,4847.6,6.2,7.83,16.91,76.5,46857.11,46.93,2.21,5609,64.84,1.57,1.39,0.18,1323.1,16.5344,3.124,3.26
2018-03-13 00:00:00,54,54.8,54.8,54,2.79,6341.4,8.96,3.22,5.74,4846.84,6.21,7.85,17.37,76.46,46687.04,47.06,2.2,5292,63.25,1.51,1.41,0.1,1326.51,16.59,3.138,3.2616
2018-03-14 00:00:00,54.6,54.8,54.86,54.56,2.79,6344.07,8.96,3.22,5.75,4846.08,6.23,7.86,17.82,76.41,47150.86,47.18,2.19,5504,65.71,1.49,1.43,0.07,1324.85,16.546,3.1585,3.252
2018-03-15 00:00:00,54.65,54.42,54.65,54.42,2.79,6346.73,8.96,3.23,5.75,4845.31,6.24,7.87,18.28,76.37,47189.5,47.3,2.18,4511,65.92,1.47,1.44,0.03,1316.1,16.4065,3.1275,3.262
2018-03-16 00:00:00,55.05,54.83,55.05,54.7,2.8,6349.4,8.96,3.23,5.76,4844.55,6.25,7.89,18.73,76.32,47498.72,47.43,2.17,4365,67.59,1.47,1.44,0.02,1314.24,16.3383,3.1075,3.27
2018-03-17 00:00:00,54.7,54.55,54.7,54.47,2.8,6352.07,8.96,3.23,5.77,4843.79,6.26,7.9,19.19,76.28,47228.16,47.55,2.16,4169,64.85,1.43,1.44,-0.01,1315.11,16.3344,3.099,3.27
2018-03-18 00:00:00,54.35,54.28,54.35,54.23,2.8,6354.73,8.96,3.23,5.77,4843.02,6.27,7.91,19.65,76.23,46957.6,47.67,2.15,3973,62.11,1.4,1.43,-0.03,1315.98,16.3304,3.0905,3.27
2018-03-19 00:00:00,54,54,54,54,2.8,6357.4,8.96,3.23,5.78,4842.26,6.28,7.92,20.1,76.19,46687.04,47.79,2.14,3777,59.37,1.36,1.43,-0.06,1316.85,16.3265,3.082,3.27
2018-03-20 00:00:00,55.1,54.14,55.1,54.14,2.8,6360.07,8.96,3.23,5.79,4841.5,6.29,7.94,20.56,76.14,47537.37,47.92,2.13,3885,64.27,1.35,1.41,-0.06,1311.31,16.204,3.038,3.2643
2018-03-21 00:00:00,54.77,54.51,55,54.29,2.8,6362.73,8.96,3.23,5.79,4840.73,6.31,7.95,21.01,76.09,47537.37,48.04,2.12,4004.5,61.98,1.32,1.4,-0.08,1332.24,16.57,3.0585,3.251
2018-03-22 00:00:00,54.45,54.89,54.89,54.45,2.8,6365.4,8.96,3.23,5.8,4839.97,6.32,7.96,21.47,76.05,47034.9,48.16,2.11,4124,59.69,1.28,1.38,-0.11,1329.03,16.391,3.02,3.2365
2018-03-23 00:00:00,54.33,54.57,54.66,54.23,2.8,6368.07,8.96,3.23,5.81,4839.21,6.33,7.98,21.92,76,47034.9,48.29,2.1,4048.25,58.88,1.25,1.37,-0.12,1347.33,16.567,2.993,3.2235
2018-03-24 00:00:00,54.2,54.25,54.42,54.02,2.8,6370.73,8.96,3.23,5.81,4838.44,6.34,7.99,22.38,75.96,46908.65,48.41,2.09,3972.5,58.06,1.22,1.36,-0.14,1349.3867,16.6123,2.9853,3.2208
2018-03-25 00:00:00,54.08,53.94,54.19,53.8,2.81,6373.4,8.96,3.23,5.82,4837.68,6.35,8,22.83,75.91,46782.39,48.53,2.09,3896.75,57.24,1.19,1.35,-0.16,1351.4433,16.6575,2.9777,3.2182
2018-03-26 00:00:00,53.96,53.62,53.96,53.58,2.81,6376.07,8.96,3.23,5.83,4836.92,6.36,8.02,23.29,75.87,46656.12,48.65,2.08,3821,56.43,1.17,1.34,-0.17,1353.5,16.7028,2.97,3.2155
2018-03-27 00:00:00,53.97,53.97,54.57,53.97,2.81,6378.73,8.96,3.23,5.83,4836.15,6.37,8.03,23.74,75.82,46663.85,48.78,2.07,3528,56.48,1.07,1.29,-0.22,1345.05,16.5275,3.0005,3.2258
2018-03-28 00:00:00,52.35,52.5,52.55,52.3,2.81,6381.4,8.96,3.24,5.84,4835.39,6.39,8.04,24.2,75.78,45343.74,48.9,2.06,3816,46.7,0.85,1.2,-0.35,1325.01,16.298,3.0135,3.2281
2018-03-29 00:00:00,52.68,52.8,52.84,52.64,2.81,6384.07,8.96,3.24,5.84,4834.63,6.4,8.05,24.66,75.73,45598.84,49.02,2.05,3708.8,48.4,0.84,1.18,-0.35,1325.5,16.3785,3.037,3.2262
2018-03-30 00:00:00,53.01,53.1,53.13,52.98,2.81,6386.73,8.96,3.24,5.85,4833.86,6.41,8.07,25.11,75.69,45853.94,49.14,2.04,3601.6,50.1,0.83,1.17,-0.34,1325.48,16.3678,3.043,3.2275
2018-03-31 00:00:00,53.34,53.4,53.42,53.32,2.81,6389.4,8.96,3.24,5.86,4833.1,6.42,8.08,25.57,75.64,46109.04,49.27,2.03,3494.4,51.81,0.82,1.15,-0.33,1330.75,16.443,3.049,3.2272
2018-04-01 00:00:00,53.67,53.7,53.71,53.66,2.82,6391.37,8.97,3.24,5.86,4833.56,6.43,8.09,25.53,75.63,46364.14,49.35,2.03,3387.2,53.51,0.81,1.13,-0.33,1336.02,16.5183,3.055,3.227
2018-04-02 00:00:00,54,54,54,54,2.82,6393.35,8.98,3.24,5.85,4834.03,6.44,8.1,25.49,75.61,46619.24,49.43,2.02,3280,55.21,0.8,1.12,-0.32,1341.29,16.5935,3.061,3.2267
2018-04-03 00:00:00,54.75,54,54.75,54,2.82,6395.32,8.99,3.24,5.85,4834.49,6.45,8.11,25.46,75.6,47199.01,49.51,2.02,3318,58.45,0.81,1.06,-0.25,1332.74,16.4175,3.0745,3.2239
2018-04-04 00:00:00,55.51,54.43,55.51,54.43,2.83,6397.3,9.01,3.24,5.85,4834.96,6.45,8.11,25.42,75.58,47786.51,49.59,2.02,2955,61.5,0.87,1.02,-0.15,1333.19,16.3175,3.021,3.2237
2018-04-05 00:00:00,56.18,56.46,56.52,56.15,2.83,6399.27,9.02,3.24,5.85,4835.42,6.46,8.12,25.39,75.56,48304.44,49.67,2.02,2553,64,0.96,1.01,-0.05,1326.57,16.4404,3.085,3.2256
2018-04-06 00:00:00,54.96,55.9,55.9,54.96,2.83,6401.25,9.03,3.25,5.85,4835.88,6.47,8.13,25.35,75.55,47361.34,49.75,2.01,2486,56.76,0.92,0.99,-0.07,1333.03,16.383,3.069,3.2374
2018-04-07 00:00:00,54.85,55.41,55.47,54.77,2.84,6403.22,9.04,3.25,5.85,4836.35,6.48,8.14,25.31,75.53,47273.74,49.83,2.01,2489.67,56.14,0.9,0.98,-0.08,1334.1367,16.4203,3.0748,3.2374
2018-04-08 00:00:00,54.73,54.91,55.05,54.59,2.84,6405.2,9.05,3.25,5.85,4836.81,6.49,8.15,25.28,75.52,47186.13,49.91,2.01,2493.33,55.52,0.88,0.97,-0.09,1335.2433,16.4577,3.0807,3.2375
2018-04-09 00:00:00,54.62,54.42,54.62,54.4,2.85,6407.17,9.07,3.25,5.85,4837.27,6.5,8.16,25.24,75.5,47098.52,49.99,2,2497,54.9,0.86,0.96,-0.11,1336.35,16.495,3.0865,3.2375
2018-04-10 00:00:00,56,55.84,56,55.84,2.85,6409.15,9.08,3.25,5.84,4837.74,6.51,8.17,25.21,75.49,48165.29,50.07,2,2300,60.56,0.9,0.95,-0.05,1339.64,16.5785,3.146,3.2397
2018-04-11 00:00:00,55.99,55.79,55.99,55.79,2.85,6411.12,9.09,3.25,5.84,4838.2,6.52,8.17,25.17,75.47,48157.56,50.16,2,2344,60.5,0.93,0.95,-0.02,1353.38,16.6773,3.1265,3.2321
2018-04-12 00:00:00,56.13,56.14,56.15,56.08,2.86,6413.1,9.1,3.25,5.84,4838.67,6.53,8.18,25.13,75.45,48265.79,50.24,2,2029,61.07,0.95,0.95,0,1334.94,16.468,3.074,3.2245
2018-04-13 00:00:00,56,56.07,56.07,55.96,2.86,6415.07,9.12,3.26,5.84,4839.13,6.53,8.19,25.1,75.44,48167.22,50.32,1.99,2030.75,60.25,0.94,0.95,0,1346.2,16.6554,3.082,3.2237
2018-04-14 00:00:00,55.87,55.99,56,55.85,2.86,6417.05,9.13,3.26,5.84,4839.59,6.54,8.2,25.06,75.42,48068.66,50.4,1.99,2032.5,59.43,0.93,0.94,-0.01,1346.11,16.6613,3.0902,3.2235
2018-04-15 00:00:00,55.75,55.92,55.92,55.73,2.87,6419.02,9.14,3.26,5.84,4840.06,6.55,8.21,25.03,75.41,47970.1,50.48,1.99,2034.25,58.6,0.93,0.94,-0.02,1346.0201,16.6671,3.0983,3.2232
2018-04-16 00:00:00,55.62,55.84,55.84,55.62,2.87,6421,9.15,3.26,5.84,4840.52,6.56,8.22,24.99,75.39,47871.54,50.56,1.98,2036,57.78,0.92,0.94,-0.02,1345.93,16.673,3.1065,3.223
2018-04-17 00:00:00,56.55,56,56.55,56,2.87,6422.97,9.16,3.26,5.84,4840.98,6.57,8.22,24.96,75.38,48590.46,50.64,1.98,2098,61.82,0.95,0.94,0.01,1347.52,16.7825,3.0915,3.2193
2018-04-18 00:00:00,57.37,57.53,57.53,57.37,2.88,6424.95,9.18,3.26,5.84,4841.45,6.58,8.23,24.92,75.36,49224.34,50.72,1.98,1571,65.01,1.04,0.96,0.07,1349.41,17.1942,3.17,3.2165
2018-04-19 00:00:00,56.41,56.41,56.41,56.41,2.88,6426.92,9.19,3.26,5.83,4841.91,6.59,8.24,24.88,75.34,48482.23,50.8,1.97,1533,58.82,1.01,0.97,0.04,1345.53,17.2496,3.1425,3.218
2018-04-20 00:00:00,55.9,56.17,56.17,55.9,2.89,6428.89,9.2,3.27,5.83,4842.37,6.6,8.25,24.85,75.33,48087.99,50.88,1.97,1473,55.79,0.94,0.97,-0.02,1336.36,17.1187,3.145,3.2192
2018-04-21 00:00:00,55.87,56.06,56.06,55.87,2.89,6430.87,9.21,3.27,5.83,4842.84,6.6,8.26,24.81,75.31,48062.22,50.96,1.97,1354.66,55.59,0.92,0.96,-0.04,1332.5165,16.9533,3.1368,3.224
2018-04-22 00:00:00,55.83,55.96,55.96,55.83,2.89,6432.84,9.23,3.27,5.83,4843.3,6.61,8.27,24.78,75.3,48036.45,51.04,1.97,1236.33,55.39,0.89,0.95,-0.06,1328.6732,16.7879,3.1287,3.2289
2018-04-23 00:00:00,55.8,55.85,55.85,55.8,2.9,6434.82,9.24,3.27,5.83,4843.77,6.62,8.28,24.74,75.28,48010.69,51.12,1.96,1118,55.19,0.87,0.95,-0.08,1324.83,16.6225,3.1205,3.2337
2018-04-24 00:00:00,54.5,55.32,55.32,54.5,2.9,6436.79,9.25,3.27,5.83,4844.23,6.63,8.28,24.7,75.27,47005.75,51.21,1.96,1178,47.95,0.7,0.9,-0.2,1330.35,16.728,3.1525,3.231
2018-04-25 00:00:00,52.97,54,54,52.97,2.9,6438.77,9.26,3.27,5.83,4844.69,6.64,8.29,24.67,75.25,45823.02,51.29,1.96,1184,41.11,0.43,0.8,-0.37,1323.13,16.5588,3.146,3.2345
2018-04-26 00:00:00,53.35,53.55,53.85,53.35,2.91,6440.74,9.28,3.27,5.83,4845.16,6.65,8.3,24.63,75.23,46116.77,51.37,1.95,1354,43.28,0.25,0.69,-0.44,1316.8,16.518,3.1265,3.2354
2018-04-27 00:00:00,53.11,52.9,53.11,52,2.91,6442.72,9.29,3.28,5.82,4845.62,6.66,8.31,24.6,75.22,45931.24,51.45,1.95,1832,42.22,0.09,0.57,-0.49,1324,16.51,3.0695,3.2351
2018-04-28 00:00:00,53.03,52.97,53.18,52.29,2.92,6444.69,9.3,3.28,5.82,4846.08,6.67,8.32,24.56,75.2,45871.47,51.53,1.95,1838.33,41.88,0.04,0.53,-0.49,1321.13,16.4506,3.071,3.2405
2018-04-29 00:00:00,52.96,53.03,53.25,52.59,2.92,6446.67,9.31,3.28,5.82,4846.55,6.67,8.33,24.52,75.19,45811.7,51.61,1.95,1844.67,41.53,-0.01,0.49,-0.5,1318.26,16.3912,3.0725,3.2459
2018-04-30 00:00:00,52.88,53.1,53.32,52.88,2.92,6448.64,9.32,3.28,5.82,4847.01,6.68,8.33,24.49,75.17,45751.94,51.69,1.94,1851,41.18,-0.06,0.45,-0.51,1315.39,16.3318,3.074,3.2513
2018-05-01 00:00:00,52.3,52.72,52.83,52.28,2.93,6450.62,9.34,3.28,5.82,4847.48,6.69,8.34,24.45,75.16,45300.47,51.77,1.94,2013.5,38.75,-0.17,0.37,-0.54,1303.85,16.1665,3.0375,3.2523
2018-05-02 00:00:00,51.71,52.33,52.33,51.68,2.93,6452.59,9.35,3.28,5.82,4847.94,6.7,8.35,24.42,75.14,44849,51.85,1.94,2176,36.31,-0.27,0.3,-0.57,1304.96,16.3752,3.0685,3.2673
2018-05-03 00:00:00,51.9,51.8,51.96,51.77,2.93,6454.57,9.36,3.28,5.82,4848.4,6.71,8.36,24.38,75.13,44995.88,51.93,1.93,2434,37.6,-0.42,0.16,-0.57,1312.06,16.4313,3.0805,3.273
2018-05-04 00:00:00,52.84,52,52.84,52,2.94,6456.54,9.37,3.29,5.82,4848.87,6.72,8.37,24.34,75.11,45722.52,52.01,1.93,2422,43.69,-0.45,0.04,-0.49,1314.5,16.5304,3.0855,3.2695
2018-05-05 00:00:00,52.63,52.33,52.89,52.07,2.94,6458.52,9.39,3.29,5.81,4849.33,6.73,8.38,24.31,75.09,45557.61,52.09,1.93,2417,42.72,-0.47,0,-0.47,1314.4033,16.5117,3.0833,3.2721
2018-05-06 00:00:00,52.41,52.67,52.95,52.13,2.95,6460.49,9.4,3.29,5.81,4849.79,6.74,8.39,24.27,75.08,45392.7,52.17,1.93,2412,41.74,-0.5,-0.04,-0.46,1314.3066,16.4929,3.0812,3.2748
